screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent,coord_space,image_sent_size
dialer,Phone Number,colorblind_deuteranomaly,co_present,"[381, 687]",539,972,147,900,933,1044,1,1,1,bracket,vision,0,,763x1568
dialer,1,colorblind_deuteranomaly,co_present,"[132, 822]",186,1163,169,1093,203,1197,1,1,1,bracket,vision,0,,763x1568
dialer,2,colorblind_deuteranomaly,co_present,"[381, 811]",539,1147,518,1097,561,1201,1,1,1,bracket,vision,0,,763x1568
dialer,ABC,colorblind_deuteranomaly,co_present,"[381, 863]",539,1221,505,1201,574,1245,1,1,1,bracket,vision,0,,763x1568
dialer,3,colorblind_deuteranomaly,co_present,"[630, 825]",891,1167,870,1097,914,1201,1,1,1,bracket,vision,0,,763x1568
dialer,DEF,colorblind_deuteranomaly,co_present,"[630, 862]",891,1219,861,1201,924,1245,1,1,1,bracket,vision,0,,763x1568
dialer,4,colorblind_deuteranomaly,co_present,"[132, 962]",186,1361,163,1288,210,1392,1,1,1,bracket,vision,0,,763x1568
dialer,GHI,colorblind_deuteranomaly,co_present,"[132, 998]",186,1412,157,1392,216,1436,1,1,1,bracket,vision,0,,763x1568
dialer,5,colorblind_deuteranomaly,co_present,"[381, 962]",539,1361,516,1288,562,1392,1,1,1,bracket,vision,0,,763x1568
dialer,JKL,colorblind_deuteranomaly,co_present,"[381, 998]",539,1412,510,1392,569,1436,1,1,1,bracket,vision,0,,763x1568
dialer,6,colorblind_deuteranomaly,co_present,"[630, 962]",891,1361,869,1288,915,1392,1,1,1,bracket,vision,0,,763x1568
dialer,MNO,colorblind_deuteranomaly,co_present,"[629, 998]",890,1412,852,1392,933,1436,1,1,1,bracket,vision,0,,763x1568
dialer,7,colorblind_deuteranomaly,co_present,"[132, 1097]",186,1552,166,1480,208,1584,1,1,1,bracket,vision,0,,763x1568
dialer,PQRS,colorblind_deuteranomaly,co_present,"[132, 1133]",186,1603,142,1584,232,1628,1,1,1,bracket,vision,0,,763x1568
dialer,8,colorblind_deuteranomaly,co_present,"[381, 1079]",539,1527,517,1480,562,1584,1,1,1,bracket,vision,0,,763x1568
dialer,TUV,colorblind_deuteranomaly,co_present,"[381, 1133]",539,1603,507,1584,573,1628,1,1,1,bracket,vision,0,,763x1568
dialer,9,colorblind_deuteranomaly,co_present,"[631, 1097]",893,1552,869,1480,915,1584,1,1,1,bracket,vision,0,,763x1568
dialer,WXYZ,colorblind_deuteranomaly,co_present,"[630, 1133]",891,1603,846,1584,939,1628,1,1,1,bracket,vision,0,,763x1568
dialer,∗,colorblind_deuteranomaly,co_present,"[132, 1230]",186,1740,168,1668,206,1780,1,1,1,bracket,vision,0,,763x1568
dialer,0,colorblind_deuteranomaly,co_present,"[381, 1232]",539,1743,512,1672,567,1776,1,1,1,bracket,vision,0,,763x1568
dialer,+,colorblind_deuteranomaly,co_present,"[381, 1271]",539,1798,529,1776,549,1820,1,1,1,bracket,vision,0,,763x1568
dialer,#,colorblind_deuteranomaly,co_present,"[630, 1230]",891,1740,865,1672,921,1776,1,1,1,bracket,vision,0,,763x1568
dialer,Call,colorblind_deuteranomaly,co_present,"[381, 1373]",539,1943,414,1871,666,2018,1,1,1,bracket,vision,0,,763x1568
dialer,Home,colorblind_deuteranomaly,co_present,"[127, 1516]",179,2145,135,2161,224,2203,1,1,1,bracket,vision,0,,763x1568
dialer,Keypad,colorblind_deuteranomaly,co_present,"[381, 1505]",539,2129,481,2161,597,2203,0,1,0,bracket,vision,0,,763x1568
dialer,Voicemail,colorblind_deuteranomaly,co_present,"[636, 1504]",900,2128,826,2161,972,2203,0,1,0,bracket,vision,0,,763x1568
maps,Search here,baseline,co_present,"[214, 58]",302,82,162,45,661,122,1,1,1,bracket,vision,0,,763x1568
maps,Explore,baseline,co_present,"[128, 1505]",181,2129,122,2156,238,2198,1,1,1,bracket,vision,0,,763x1568
maps,You,baseline,co_present,"[381, 1505]",539,2129,512,2156,568,2198,1,1,1,bracket,vision,0,,763x1568
maps,Contribute,baseline,co_present,"[635, 1505]",898,2129,816,2156,983,2198,1,1,1,bracket,vision,0,,763x1568
maps,Search here,elder_text_heavy,co_present,"[238, 58]",336,82,162,37,661,131,1,1,1,bracket,vision,0,,763x1568
maps,Explore,elder_text_heavy,co_present,"[128, 1505]",181,2129,122,2156,238,2198,1,1,1,bracket,vision,0,,763x1568
maps,You,elder_text_heavy,co_present,"[381, 1505]",539,2129,512,2156,568,2198,1,1,1,bracket,vision,0,,763x1568
maps,Contribute,elder_text_heavy,co_present,"[635, 1505]",898,2129,816,2156,983,2198,1,1,1,bracket,vision,0,,763x1568
maps,Search here,elder_zoom_heavy,co_present,"[247, 67]",345,93,186,52,600,139,1,1,1,bracket,vision,0,,771x1568
maps,Explore,elder_zoom_heavy,co_present,"[128, 1496]",179,2095,114,2124,245,2172,0,1,0,bracket,vision,0,,771x1568
maps,You,elder_zoom_heavy,co_present,"[385, 1496]",539,2095,508,2124,571,2172,0,1,0,bracket,vision,0,,771x1568
maps,Contribute,elder_zoom_heavy,co_present,"[642, 1496]",899,2095,806,2124,994,2172,0,1,0,bracket,vision,0,,771x1568
maps,Search here,elder_combo_max,co_present,"[264, 72]",366,100,201,38,559,169,1,1,1,bracket,vision,0,,778x1568
maps,Explore,elder_combo_max,co_present,"[130, 1484]",180,2060,109,2099,250,2151,0,1,0,bracket,vision,0,,778x1568
maps,You,elder_combo_max,co_present,"[389, 1484]",540,2060,506,2099,573,2151,0,1,0,bracket,vision,0,,778x1568
maps,Contribute,elder_combo_max,co_present,"[648, 1484]",899,2060,799,2099,1001,2151,0,1,0,bracket,vision,0,,778x1568
maps,Search here,elder_combo_mid,co_present,"[493, 68]",690,95,480,39,894,152,1,1,1,bracket,vision,0,,771x1568
maps,Explore,elder_combo_mid,co_present,"[642, 1496]",899,2095,834,2124,965,2172,0,1,0,bracket,vision,0,,771x1568
maps,You,elder_combo_mid,co_present,"[385, 1533]",539,2147,508,2124,571,2172,1,1,1,bracket,vision,0,,771x1568
maps,Contribute,elder_combo_mid,co_present,"[128, 1496]",179,2095,86,2124,274,2172,0,1,0,bracket,vision,0,,771x1568
maps,Search here,colorblind_deuteranomaly,co_present,"[284, 57]",401,80,162,45,661,122,1,1,1,bracket,vision,0,,763x1568
maps,Explore,colorblind_deuteranomaly,co_present,"[127, 1505]",179,2129,122,2156,238,2198,1,1,1,bracket,vision,0,,763x1568
maps,You,colorblind_deuteranomaly,co_present,"[381, 1505]",539,2129,512,2156,568,2198,1,1,1,bracket,vision,0,,763x1568
maps,Contribute,colorblind_deuteranomaly,co_present,"[635, 1505]",898,2129,816,2156,983,2198,1,1,1,bracket,vision,0,,763x1568
messages,Messages,baseline,co_present,"[243, 57]",343,80,222,51,450,114,1,1,1,bracket,vision,0,,763x1568
messages,"Once you start a new conversation, you’ll see it listed here",baseline,co_present,"[381, 988]",539,1398,158,1349,922,1452,1,1,1,bracket,vision,0,,763x1568
messages,Start chat,baseline,co_present,"[591, 1471]",836,2081,650,2009,1017,2156,1,1,1,bracket,vision,0,,763x1568
messages,Messages,elder_text_heavy,co_present,"[244, 57]",345,80,222,51,442,111,1,1,1,bracket,vision,0,,763x1568
messages,"Once you start a new conversation, you’ll see it listed here",elder_text_heavy,co_present,"[381, 989]",539,1399,158,1293,922,1508,1,1,1,bracket,vision,0,,763x1568
messages,Start chat,elder_text_heavy,co_present,"[566, 1468]",801,2077,578,2003,1017,2156,1,1,1,bracket,vision,0,,763x1568
messages,Messages,elder_zoom_heavy,co_present,"[275, 67]",385,93,254,58,506,128,1,1,1,bracket,vision,0,,771x1568
messages,"Once you start a new conversation, you’ll see it listed here",elder_zoom_heavy,co_present,"[385, 1023]",539,1432,180,1375,900,1492,1,1,1,bracket,vision,0,,771x1568
messages,Start chat,elder_zoom_heavy,co_present,"[604, 1456]",845,2039,590,1956,1008,2124,1,1,1,bracket,vision,0,,771x1568
messages,Messages,elder_combo_max,co_present,"[299, 74]",415,102,276,63,549,138,1,1,1,bracket,vision,0,,778x1568
messages,"Once you start a new conversation, you’ll see it listed here",elder_combo_max,co_present,"[389, 1044]",540,1449,195,1259,885,1646,1,1,1,bracket,vision,0,,778x1568
messages,Start chat,elder_combo_max,co_present,"[516, 1438]",716,1996,425,1900,1002,2099,1,1,1,bracket,vision,0,,778x1568
messages,Messages,elder_combo_mid,co_present,"[278, 67]",389,93,254,58,506,128,1,1,1,bracket,vision,0,,771x1568
messages,"Once you start a new conversation, you’ll see it listed here",elder_combo_mid,co_present,"[385, 1021]",539,1429,180,1301,900,1566,1,1,1,bracket,vision,0,,771x1568
messages,Start chat,elder_combo_mid,co_present,"[539, 1452]",754,2033,490,1945,1008,2124,1,1,1,bracket,vision,0,,771x1568
messages,Messages,colorblind_deuteranomaly,co_present,"[238, 57]",336,80,222,51,442,111,1,1,1,bracket,vision,0,,763x1568
messages,"Once you start a new conversation, you’ll see it listed here",colorblind_deuteranomaly,co_present,"[381, 988]",539,1398,158,1349,922,1452,1,1,1,bracket,vision,0,,763x1568
messages,Start chat,colorblind_deuteranomaly,co_present,"[591, 1471]",836,2081,650,2009,1017,2156,1,1,1,bracket,vision,0,,763x1568
photos,"Take a picture.
Photos & videos appear here.",baseline,co_present,"[381, 764]",539,1081,172,1021,907,1192,1,1,1,bracket,vision,0,,763x1568
photos,No Photos,baseline,co_present,"[381, 870]",539,1231,172,1192,907,1324,1,1,1,bracket,vision,0,,763x1568
photos,Search,baseline,co_present,"[572, 1518]",809,2148,540,2009,1080,2219,1,1,1,bracket,vision,0,,763x1568
photos,"Take a picture.
Photos & videos appear here.",elder_text_heavy,co_present,"[381, 748]",539,1058,172,992,907,1208,1,1,1,bracket,vision,0,,763x1568
photos,No Photos,elder_text_heavy,co_present,"[381, 886]",539,1253,172,1208,907,1353,1,1,1,bracket,vision,0,,763x1568
photos,Search,elder_text_heavy,co_present,"[572, 1491]",809,2110,540,2009,1080,2219,1,1,1,bracket,vision,0,,763x1568
photos,"Take a picture.
Photos & videos appear here.",elder_zoom_heavy,co_present,"[385, 748]",539,1047,120,997,960,1192,1,1,1,bracket,vision,0,,771x1568
photos,No Photos,elder_zoom_heavy,co_present,"[385, 881]",539,1233,120,1192,960,1342,1,1,1,bracket,vision,0,,771x1568
photos,Search,elder_zoom_heavy,co_present,"[578, 1007]",809,1410,540,1956,1080,2196,0,1,0,bracket,vision,0,,771x1568
photos,"Take a picture.
Photos & videos appear here.",elder_combo_max,co_present,"[389, 748]",540,1038,85,867,995,1273,1,1,1,bracket,vision,0,,778x1568
photos,No Photos,elder_combo_max,co_present,"[389, 933]",540,1295,85,1273,995,1467,1,1,1,bracket,vision,0,,778x1568
photos,Search,elder_combo_max,co_present,"[583, 1471]",809,2042,540,1917,1080,2177,1,1,1,bracket,vision,0,,778x1568
photos,"Take a picture.
Photos & videos appear here.",elder_combo_mid,co_present,"[385, 477]",539,668,120,901,960,1268,0,1,0,bracket,vision,0,,771x1568
photos,No Photos,elder_combo_mid,co_present,"[385, 594]",539,831,120,1268,960,1439,0,1,0,bracket,vision,0,,771x1568
photos,Search,elder_combo_mid,co_present,"[578, 976]",809,1366,540,1956,1080,2196,0,1,0,bracket,vision,0,,771x1568
photos,"Take a picture.
Photos & videos appear here.",colorblind_deuteranomaly,co_present,"[381, 765]",539,1082,172,1021,907,1192,1,1,1,bracket,vision,0,,763x1568
photos,No Photos,colorblind_deuteranomaly,co_present,"[381, 869]",539,1229,172,1192,907,1324,1,1,1,bracket,vision,0,,763x1568
photos,Search,colorblind_deuteranomaly,co_present,"[571, 1017]",808,1439,540,2009,1080,2219,0,1,0,bracket,vision,0,,763x1568
play_store,Sponsored,baseline,co_present,"[95, 805]",134,1139,63,1119,208,1161,1,1,1,bracket,vision,0,,763x1568
play_store,Suggested for you,baseline,co_present,"[313, 804]",443,1137,244,1108,644,1171,1,1,1,bracket,vision,0,,763x1568
play_store,New and noteworthy,baseline,co_present,"[206, 1410]",291,1995,63,1966,519,2029,1,1,1,bracket,vision,0,,763x1568
play_store,"Meet a smarter, more natural ChatGPT Voice",baseline,co_present,"[344, 457]",486,646,63,565,1017,733,1,1,1,bracket,vision,0,,763x1568
play_store,Install,baseline,co_present,"[652, 589]",922,833,873,808,975,861,1,1,1,bracket,vision,0,,763x1568
play_store,In-app purchases,baseline,co_present,"[653, 628]",924,888,834,871,1014,908,1,1,1,bracket,vision,0,,763x1568
play_store,Games,baseline,co_present,"[76, 1510]",107,2136,56,2162,160,2204,1,1,1,bracket,vision,0,,763x1568
play_store,Apps,baseline,co_present,"[229, 1505]",324,2129,286,2162,363,2204,0,1,0,bracket,vision,0,,763x1568
play_store,Search,baseline,co_present,"[381, 1505]",539,2129,488,2162,593,2204,0,1,0,bracket,vision,0,,763x1568
play_store,Books,baseline,co_present,"[533, 1510]",754,2136,710,2162,803,2204,1,1,1,bracket,vision,0,,763x1568
play_store,You,baseline,co_present,"[687, 1510]",972,2136,945,2162,1000,2204,1,1,1,bracket,vision,0,,763x1568
play_store,Sponsored,elder_text_heavy,co_present,"[117, 811]",165,1147,63,1119,271,1178,1,1,1,bracket,vision,0,,763x1568
play_store,Suggested for you,elder_text_heavy,co_present,"[404, 811]",571,1147,321,1108,824,1188,1,1,1,bracket,vision,0,,763x1568
play_store,New and noteworthy,elder_text_heavy,off_screen,,,,,,,,,0,,,vision,0,,
play_store,"Meet a smarter, more natural ChatGPT Voice",elder_text_heavy,co_present,"[307, 418]",434,591,63,498,1017,690,1,1,1,bracket,vision,0,,763x1568
play_store,Install,elder_text_heavy,co_present,"[631, 559]",893,791,819,754,967,828,1,1,1,bracket,vision,0,,763x1568
play_store,In-app purchases,elder_text_heavy,co_present,"[631, 602]",893,851,769,828,1017,880,1,1,1,bracket,vision,0,,763x1568
play_store,Games,elder_text_heavy,co_present,"[76, 1505]",107,2129,35,2153,181,2212,0,1,0,bracket,vision,0,,763x1568
play_store,Apps,elder_text_heavy,co_present,"[229, 1505]",324,2129,270,2153,379,2212,0,1,0,bracket,vision,0,,763x1568
play_store,Search,elder_text_heavy,co_present,"[381, 1505]",539,2129,467,2153,614,2212,0,1,0,bracket,vision,0,,763x1568
play_store,Books,elder_text_heavy,co_present,"[534, 1510]",755,2136,692,2153,821,2212,1,1,1,bracket,vision,0,,763x1568
play_store,You,elder_text_heavy,co_present,"[686, 1505]",970,2129,934,2153,1010,2212,0,1,0,bracket,vision,0,,763x1568
play_store,Sponsored,elder_zoom_heavy,co_present,"[86, 933]",120,1306,36,1284,207,1332,1,1,1,bracket,vision,0,,771x1568
play_store,Suggested for you,elder_zoom_heavy,co_present,"[341, 933]",477,1306,249,1272,708,1344,1,1,1,bracket,vision,0,,771x1568
play_store,New and noteworthy,elder_zoom_heavy,off_screen,,,,,,,,,0,,,vision,0,,
play_store,"Meet a smarter, more natural ChatGPT Voice",elder_zoom_heavy,co_present,"[371, 534]",519,747,36,654,1044,846,1,1,1,bracket,vision,0,,771x1568
play_store,Install,elder_zoom_heavy,co_present,"[668, 684]",935,957,876,930,996,990,1,1,1,bracket,vision,0,,771x1568
play_store,In-app purchases,elder_zoom_heavy,co_present,"[668, 729]",935,1021,834,1002,1039,1044,1,1,1,bracket,vision,0,,771x1568
play_store,Games,elder_zoom_heavy,co_present,"[77, 1500]",107,2100,48,2130,169,2178,0,1,0,bracket,vision,0,,771x1568
play_store,Apps,elder_zoom_heavy,co_present,"[231, 1500]",323,2100,280,2130,368,2178,0,1,0,bracket,vision,0,,771x1568
play_store,Search,elder_zoom_heavy,co_present,"[385, 1500]",539,2100,479,2130,601,2178,0,1,0,bracket,vision,0,,771x1568
play_store,Books,elder_zoom_heavy,co_present,"[540, 1500]",756,2100,703,2130,810,2178,0,1,0,bracket,vision,0,,771x1568
play_store,You,elder_zoom_heavy,co_present,"[694, 1500]",972,2100,940,2130,1004,2178,0,1,0,bracket,vision,0,,771x1568
play_store,Sponsored,elder_combo_max,co_present,"[133, 1071]",184,1487,39,1446,334,1530,1,1,1,bracket,vision,0,,778x1568
play_store,Suggested for you,elder_combo_max,co_present,"[436, 1069]",605,1484,406,1378,885,1598,1,1,1,bracket,vision,0,,778x1568
play_store,New and noteworthy,elder_combo_max,off_screen,,,,,,,,,0,,,vision,0,,
play_store,"Meet a smarter, more natural ChatGPT Voice",elder_combo_max,co_present,"[389, 510]",540,708,39,580,1041,838,1,1,1,bracket,vision,0,,778x1568
play_store,Install,elder_combo_max,co_present,"[625, 697]",867,967,763,916,971,1007,1,1,1,bracket,vision,0,,778x1568
play_store,In-app purchases,elder_combo_max,co_present,"[624, 751]",866,1042,693,1007,1041,1080,1,1,1,bracket,vision,0,,778x1568
play_store,Games,elder_combo_max,co_present,"[78, 1489]",108,2067,13,2090,203,2174,0,1,0,bracket,vision,0,,778x1568
play_store,Apps,elder_combo_max,co_present,"[233, 1489]",323,2067,248,2090,400,2174,0,1,0,bracket,vision,0,,778x1568
play_store,Search,elder_combo_max,co_present,"[389, 1489]",540,2067,445,2090,635,2174,0,1,0,bracket,vision,0,,778x1568
play_store,Books,elder_combo_max,co_present,"[544, 1490]",755,2068,665,2090,847,2174,0,1,0,bracket,vision,0,,778x1568
play_store,You,elder_combo_max,co_present,"[700, 1490]",971,2068,919,2090,1026,2174,0,1,0,bracket,vision,0,,778x1568
play_store,Sponsored,elder_combo_mid,co_present,"[115, 976]",161,1366,36,1332,289,1404,1,1,1,bracket,vision,0,,771x1568
play_store,Suggested for you,elder_combo_mid,co_present,"[418, 975]",585,1365,351,1272,900,1464,1,1,1,bracket,vision,0,,771x1568
play_store,New and noteworthy,elder_combo_mid,off_screen,,,,,,,,,0,,,vision,0,,
play_store,"Meet a smarter, more natural ChatGPT Voice",elder_combo_mid,co_present,"[340, 476]",476,666,36,558,1044,782,1,1,1,bracket,vision,0,,771x1568
play_store,Install,elder_combo_mid,co_present,"[636, 642]",890,899,798,854,984,938,1,1,1,bracket,vision,0,,771x1568
play_store,In-app purchases,elder_combo_mid,co_present,"[635, 692]",889,969,737,938,1044,1001,1,1,1,bracket,vision,0,,771x1568
play_store,Games,elder_combo_mid,co_present,"[78, 1497]",109,2096,18,2118,198,2190,0,1,0,bracket,vision,0,,771x1568
play_store,Apps,elder_combo_mid,co_present,"[231, 1497]",323,2096,258,2118,390,2190,0,1,0,bracket,vision,0,,771x1568
play_store,Search,elder_combo_mid,co_present,"[385, 1497]",539,2096,450,2118,631,2190,0,1,0,bracket,vision,0,,771x1568
play_store,Books,elder_combo_mid,co_present,"[540, 1497]",756,2096,677,2118,835,2190,0,1,0,bracket,vision,0,,771x1568
play_store,You,elder_combo_mid,co_present,"[693, 1497]",970,2096,925,2118,1019,2190,0,1,0,bracket,vision,0,,771x1568
play_store,Sponsored,colorblind_deuteranomaly,co_present,"[95, 795]",134,1125,63,1105,208,1147,1,1,1,bracket,vision,0,,763x1568
play_store,Suggested for you,colorblind_deuteranomaly,co_present,"[313, 794]",443,1123,244,1094,644,1157,1,1,1,bracket,vision,0,,763x1568
play_store,New and noteworthy,colorblind_deuteranomaly,co_present,"[205, 1400]",290,1981,63,1952,519,2015,1,1,1,bracket,vision,0,,763x1568
play_store,"Meet a smarter, more natural ChatGPT Voice",colorblind_deuteranomaly,co_present,"[344, 457]",486,646,63,565,1017,733,1,1,1,bracket,vision,0,,763x1568
play_store,Install,colorblind_deuteranomaly,co_present,"[652, 589]",922,833,873,808,975,861,1,1,1,bracket,vision,0,,763x1568
play_store,In-app purchases,colorblind_deuteranomaly,co_present,"[653, 628]",924,888,834,871,1014,908,1,1,1,bracket,vision,0,,763x1568
play_store,Games,colorblind_deuteranomaly,co_present,"[76, 1510]",107,2136,56,2162,160,2204,1,1,1,bracket,vision,0,,763x1568
play_store,Apps,colorblind_deuteranomaly,co_present,"[229, 1510]",324,2136,286,2162,363,2204,1,1,1,bracket,vision,0,,763x1568
play_store,Search,colorblind_deuteranomaly,co_present,"[381, 1510]",539,2136,488,2162,593,2204,1,1,1,bracket,vision,0,,763x1568
play_store,Books,colorblind_deuteranomaly,co_present,"[533, 1510]",754,2136,710,2162,803,2204,1,1,1,bracket,vision,0,,763x1568
play_store,You,colorblind_deuteranomaly,co_present,"[687, 1510]",972,2136,945,2162,1000,2204,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Screen reader,baseline,co_present,"[126, 167]",178,236,63,210,1038,261,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,TalkBack,baseline,co_present,"[218, 253]",308,358,221,329,391,386,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Off / Use a screen reader to hear items spoken aloud,baseline,co_present,"[381, 307]",539,434,221,386,954,480,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Display,baseline,co_present,"[87, 435]",123,615,63,590,1038,641,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Display size & text,baseline,co_present,"[276, 521]",390,737,221,709,560,766,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,"Font size, display size, bold text, outline text",baseline,co_present,"[408, 559]",577,791,221,766,933,817,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Color & motion,baseline,co_present,"[254, 661]",359,935,221,906,498,963,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,"Dark theme, color correction, remove animations",baseline,co_present,"[371, 714]",525,1010,221,963,954,1057,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Magnification,baseline,co_present,"[247, 830]",349,1174,221,1146,477,1203,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Off / Zoom in to make content larger on your screen,baseline,co_present,"[414, 883]",585,1249,221,1203,954,1297,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Select to Speak,baseline,co_present,"[259, 999]",366,1413,221,1386,510,1443,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Off / Hear selected text,baseline,co_present,"[293, 1038]",414,1469,221,1443,604,1494,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Interaction controls,baseline,co_present,"[158, 1152]",223,1630,63,1604,1038,1655,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Accessibility Menu,baseline,co_present,"[279, 1238]",394,1752,221,1723,571,1780,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,"Off / Control volume, brightness, and more with a large menu",baseline,co_present,"[401, 1291]",567,1827,221,1780,954,1874,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Voice Access,baseline,co_present,"[245, 1408]",346,1992,221,1963,473,2020,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Off / Control device with voice commands,baseline,co_present,"[399, 1445]",564,2044,221,2020,908,2071,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Vibration & haptics,baseline,co_present,"[280, 1547]",396,2189,221,2160,574,2217,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,"On / Control vibration levels for calls, notifications, and alarms",baseline,co_present,"I need to find the text element 'On / Control vibration levels for calls, notifications, and alarms' in the image.  Looking at the image, I can see at the bottom there's a ""Vibration & haptics"" section starting to appear. The text 'On / Control vibration levels for calls, notifications, and alarms' would be the subtitle under ""Vibration & haptics"", but it's partially cut off at the bottom of the screen.  The ""Vibration & haptics"" text appears at approximately y=1547, and the subtitle would be below that, which would be outside or at the very edge of the visible screen area.  Wait, let me look more carefully. The image shows ""Vibration & haptics"" at the bottom, and the description text would be just below it. Since the image is 1568 pixels tall, and ""Vibration & haptics"" appears around y=1547, the subtitle text would be around y=1560 or so, which might still be within the image bounds.  Looking at the bottom of the image more carefully, I can see the ""Vibration & haptics"" item with what appears to be subtitle text below it. The subtitle 'On / Control vibration levels for calls, notifications, and alarms' would be positioned below the title text.  The ""Vibration & haptics"" title appears to be at approximately y=1547, and the subtitle would be at approximately y=1560-1565.  The x coordinate would be centered around the text area, approximately x=430.  [430, 1560]",608,2207,221,2217,954,2219,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Screen reader,elder_text_heavy,co_present,"[163, 175]",230,247,63,210,1038,283,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,TalkBack,elder_text_heavy,co_present,"[238, 276]",336,390,221,351,452,428,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Off / Use a screen reader to hear items spoken aloud,elder_text_heavy,co_present,"[390, 352]",551,498,221,428,954,564,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Display,elder_text_heavy,co_present,"[107, 502]",151,710,63,674,1038,747,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Display size & text,elder_text_heavy,co_present,"[318, 605]",450,856,221,815,679,892,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,"Font size, display size, bold text, outline text",elder_text_heavy,co_present,"[386, 679]",546,960,221,892,954,1028,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Color & motion,elder_text_heavy,co_present,"[291, 818]",411,1157,221,1117,600,1194,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,"Dark theme, color correction, remove animations",elder_text_heavy,co_present,"[401, 892]",567,1262,221,1194,954,1330,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Magnification,elder_text_heavy,co_present,"[280, 1031]",396,1459,221,1419,569,1496,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Off / Zoom in to make content larger on your screen,elder_text_heavy,co_present,"[412, 1107]",583,1566,221,1496,954,1632,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Select to Speak,elder_text_heavy,co_present,"[295, 1245]",417,1761,221,1721,614,1798,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Off / Hear selected text,elder_text_heavy,co_present,"[354, 1298]",501,1836,221,1798,781,1871,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Interaction controls,elder_text_heavy,co_present,"[209, 1425]",295,2016,63,1981,1038,2054,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Accessibility Menu,elder_text_heavy,co_present,"[325, 1527]",459,2161,221,2122,696,2199,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,"Off / Control volume, brightness, and more with a large menu",elder_text_heavy,co_present,"I need to find the text element 'Off / Control volume, brightness, and more with a large menu' in the image.  Looking at the image, I can see the bottom of the screen shows ""Accessibility Menu"" with what appears to be more content below. The text 'Off / Control volume, brightness, and more with a large menu' would be the subtitle under ""Accessibility Menu"" but it's partially cut off at the bottom of the screen.  The ""Accessibility Menu"" text appears at around y=1525, and the subtitle text would be just below that, likely around y=1555 or so, but it seems to be cut off. Let me look more carefully.  The ""Accessibility Menu"" heading is visible at approximately y=1525, and the description text starting with ""Off / Control volume..."" would be below it, around y=1558.  The x coordinate would be centered around the text area, approximately x=430.  [430, 1558]",608,2204,221,2199,954,2219,1,1,1,bracket,vision,0,,763x1568
settings_accessibility,Voice Access,elder_text_heavy,off_screen,,,,,,,,,0,,,vision,0,,
settings_accessibility,Off / Control device with voice commands,elder_text_heavy,off_screen,,,,,,,,,0,,,vision,0,,
settings_accessibility,Vibration & haptics,elder_text_heavy,off_screen,,,,,,,,,0,,,vision,0,,
settings_accessibility,"On / Control vibration levels for calls, notifications, and alarms",elder_text_heavy,off_screen,,,,,,,,,0,,,vision,0,,
settings_accessibility,Screen reader,elder_zoom_heavy,co_present,"[144, 192]",201,268,72,240,1032,297,1,1,1,bracket,vision,0,,771x1568
settings_accessibility,TalkBack,elder_zoom_heavy,co_present,"[249, 291]",348,407,252,375,447,440,1,1,1,bracket,vision,0,,771x1568
settings_accessibility,Off / Use a screen reader to hear items spoken aloud,elder_zoom_heavy,co_present,"[396, 352]",554,493,252,440,936,546,1,1,1,bracket,vision,0,,771x1568
settings_accessibility,Display,elder_zoom_heavy,co_present,"[101, 501]",141,701,72,672,1032,729,1,1,1,bracket,vision,0,,771x1568
