screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent,coord_space
dialer,9,colorblind_deuteranomaly,co_present,"[893, 1552]",893,1552,869,1480,915,1584,1,1,1,bracket,tree,92,
dialer,WXYZ,colorblind_deuteranomaly,co_present,"[894, 1555]",894,1555,846,1584,939,1628,1,1,1,bracket,tree,93,
dialer,∗,colorblind_deuteranomaly,co_present,"[187, 1746]",187,1746,168,1668,206,1780,1,1,1,bracket,tree,93,
dialer,0,colorblind_deuteranomaly,co_present,"[540, 1740]",540,1740,512,1672,567,1776,1,1,1,bracket,tree,91,
dialer,+,colorblind_deuteranomaly,co_present,"[539, 1800]",539,1800,529,1776,549,1820,1,1,1,bracket,tree,92,
dialer,#,colorblind_deuteranomaly,co_present,"[900, 1745]",900,1745,865,1672,921,1776,1,1,1,bracket,tree,93,
dialer,Call,colorblind_deuteranomaly,co_present,"[540, 1944]",540,1944,414,1871,666,2018,1,1,1,bracket,tree,94,
dialer,Home,colorblind_deuteranomaly,co_present,"[179, 2192]",179,2192,135,2161,224,2203,1,1,1,bracket,tree,92,
dialer,Keypad,colorblind_deuteranomaly,co_present,"[540, 2178]",540,2178,481,2161,597,2203,1,1,1,bracket,tree,90,
dialer,Voicemail,colorblind_deuteranomaly,co_present,"[900, 2183]",900,2183,826,2161,972,2203,1,1,1,bracket,tree,92,
maps,Search here,baseline,co_present,"[302, 84]",302,84,162,45,661,122,1,1,1,bracket,tree,109,
maps,Explore,baseline,co_present,"[180, 2155]",180,2155,122,2156,238,2198,1,1,1,bracket,tree,112,
maps,You,baseline,co_present,"[540, 2150]",540,2150,512,2156,568,2198,1,1,1,bracket,tree,108,
maps,Contribute,baseline,co_present,"[900, 2168]",900,2168,816,2156,983,2198,1,1,1,bracket,tree,112,
maps,Search here,elder_text_heavy,co_present,"[334, 84]",334,84,162,37,661,131,1,1,1,bracket,tree,109,
maps,Explore,elder_text_heavy,co_present,"[180, 2167]",180,2167,122,2156,238,2198,1,1,1,bracket,tree,112,
maps,You,elder_text_heavy,co_present,"[540, 2169]",540,2169,512,2156,568,2198,1,1,1,bracket,tree,108,
maps,Contribute,elder_text_heavy,co_present,"[899, 2169]",899,2169,816,2156,983,2198,1,1,1,bracket,tree,112,
maps,Search here,elder_zoom_heavy,co_present,"[350, 96]",350,96,186,52,600,139,1,1,1,bracket,tree,108,
maps,Explore,elder_zoom_heavy,co_present,"[180, 2130]",180,2130,114,2124,245,2172,1,1,1,bracket,tree,112,
maps,You,elder_zoom_heavy,co_present,"[540, 2146]",540,2146,508,2124,571,2172,1,1,1,bracket,tree,108,
maps,Contribute,elder_zoom_heavy,co_present,"[900, 2148]",900,2148,806,2124,994,2172,1,1,1,bracket,tree,112,
maps,Search here,elder_combo_max,co_present,"[350, 104]",350,104,201,38,559,169,1,1,1,bracket,tree,104,
maps,Explore,elder_combo_max,co_present,"[180, 2130]",180,2130,109,2099,250,2151,1,1,1,bracket,tree,112,
maps,You,elder_combo_max,co_present,"[540, 2130]",540,2130,506,2099,573,2151,1,1,1,bracket,tree,109,
maps,Contribute,elder_combo_max,co_present,"[900, 2050]",900,2050,799,2099,1001,2151,0,1,0,bracket,tree,112,
maps,Search here,elder_combo_mid,co_present,"[689, 95]",689,95,480,39,894,152,1,1,1,bracket,tree,108,
maps,Explore,elder_combo_mid,co_present,"[900, 2144]",900,2144,834,2124,965,2172,1,1,1,bracket,tree,112,
maps,You,elder_combo_mid,co_present,"[540, 2144]",540,2144,508,2124,571,2172,1,1,1,bracket,tree,108,
maps,Contribute,elder_combo_mid,co_present,"[180, 2110]",180,2110,86,2124,274,2172,1,1,1,bracket,tree,112,
maps,Search here,colorblind_deuteranomaly,co_present,"[300, 84]",300,84,162,45,661,122,1,1,1,bracket,tree,109,
maps,Explore,colorblind_deuteranomaly,co_present,"[180, 2167]",180,2167,122,2156,238,2198,1,1,1,bracket,tree,112,
maps,You,colorblind_deuteranomaly,co_present,"[540, 2150]",540,2150,512,2156,568,2198,1,1,1,bracket,tree,108,
maps,Contribute,colorblind_deuteranomaly,co_present,"[900, 2177]",900,2177,816,2156,983,2198,1,1,1,bracket,tree,112,
messages,Messages,baseline,co_present,"[336, 82]",336,82,222,51,450,114,1,1,1,bracket,tree,16,
messages,"Once you start a new conversation, you’ll see it listed here",baseline,co_present,"[540, 1401]",540,1401,158,1349,922,1452,1,1,1,bracket,tree,17,
messages,Start chat,baseline,co_present,"[834, 2082]",834,2082,650,2009,1017,2156,1,1,1,bracket,tree,16,
messages,Messages,elder_text_heavy,co_present,"[335, 83]",335,83,222,51,442,111,1,1,1,bracket,tree,16,
messages,"Once you start a new conversation, you’ll see it listed here",elder_text_heavy,co_present,"[540, 1398]",540,1398,158,1293,922,1508,1,1,1,bracket,tree,17,
messages,Start chat,elder_text_heavy,co_present,"[798, 2082]",798,2082,578,2003,1017,2156,1,1,1,bracket,tree,16,
messages,Messages,elder_zoom_heavy,co_present,"[379, 94]",379,94,254,58,506,128,1,1,1,bracket,tree,16,
messages,"Once you start a new conversation, you’ll see it listed here",elder_zoom_heavy,co_present,"[540, 1437]",540,1437,180,1375,900,1492,1,1,1,bracket,tree,17,
messages,Start chat,elder_zoom_heavy,co_present,"[799, 2048]",799,2048,590,1956,1008,2124,1,1,1,bracket,tree,16,
messages,Messages,elder_combo_max,co_present,"[405, 100]",405,100,276,63,549,138,1,1,1,bracket,tree,15,
messages,"Once you start a new conversation, you’ll see it listed here",elder_combo_max,co_present,"[540, 1450]",540,1450,195,1259,885,1646,1,1,1,bracket,tree,17,
messages,Start chat,elder_combo_max,co_present,"[715, 2005]",715,2005,425,1900,1002,2099,1,1,1,bracket,tree,17,
messages,Messages,elder_combo_mid,co_present,"[386, 94]",386,94,254,58,506,128,1,1,1,bracket,tree,16,
messages,"Once you start a new conversation, you’ll see it listed here",elder_combo_mid,co_present,"[541, 1434]",541,1434,180,1301,900,1566,1,1,1,bracket,tree,17,
messages,Start chat,elder_combo_mid,co_present,"[751, 2040]",751,2040,490,1945,1008,2124,1,1,1,bracket,tree,16,
messages,Messages,colorblind_deuteranomaly,co_present,"[332, 81]",332,81,222,51,442,111,1,1,1,bracket,tree,16,
messages,"Once you start a new conversation, you’ll see it listed here",colorblind_deuteranomaly,co_present,"[540, 1401]",540,1401,158,1349,922,1452,1,1,1,bracket,tree,17,
messages,Start chat,colorblind_deuteranomaly,co_present,"[840, 2086]",840,2086,650,2009,1017,2156,1,1,1,bracket,tree,16,
photos,"Take a picture.
Photos & videos appear here.",baseline,co_present,"[540, 1115]",540,1115,172,1021,907,1192,1,1,1,bracket,tree,22,
photos,No Photos,baseline,co_present,"[540, 1235]",540,1235,172,1192,907,1324,1,1,1,bracket,tree,23,
photos,Search,baseline,co_present,"[810, 2157]",810,2157,540,2009,1080,2219,1,1,1,bracket,tree,20,
photos,"Take a picture.
Photos & videos appear here.",elder_text_heavy,co_present,"[540, 1075]",540,1075,172,992,907,1208,1,1,1,bracket,tree,22,
photos,No Photos,elder_text_heavy,co_present,"[540, 1257]",540,1257,172,1208,907,1353,1,1,1,bracket,tree,23,
photos,Search,elder_text_heavy,co_present,"[810, 2103]",810,2103,540,2009,1080,2219,1,1,1,bracket,tree,20,
photos,"Take a picture.
Photos & videos appear here.",elder_zoom_heavy,co_present,"[540, 1068]",540,1068,120,997,960,1192,1,1,1,bracket,tree,22,
photos,No Photos,elder_zoom_heavy,co_present,"[539, 1238]",539,1238,120,1192,960,1342,1,1,1,bracket,tree,24,
photos,Search,elder_zoom_heavy,co_present,"[810, 2026]",810,2026,540,1956,1080,2196,1,1,1,bracket,tree,20,
photos,"Take a picture.
Photos & videos appear here.",elder_combo_max,co_present,"[540, 1045]",540,1045,85,867,995,1273,1,1,1,bracket,tree,22,
photos,No Photos,elder_combo_max,co_present,"[540, 1339]",540,1339,85,1273,995,1467,1,1,1,bracket,tree,24,
photos,Search,elder_combo_max,co_present,"[803, 2088]",803,2088,540,1917,1080,2177,1,1,1,bracket,tree,20,
photos,"Take a picture.
Photos & videos appear here.",elder_combo_mid,co_present,"[540, 1059]",540,1059,120,901,960,1268,1,1,1,bracket,tree,22,
photos,No Photos,elder_combo_mid,co_present,"[540, 1327]",540,1327,120,1268,960,1439,1,1,1,bracket,tree,24,
photos,Search,elder_combo_mid,co_present,"[803, 2078]",803,2078,540,1956,1080,2196,1,1,1,bracket,tree,20,
photos,"Take a picture.
Photos & videos appear here.",colorblind_deuteranomaly,co_present,"[540, 1082]",540,1082,172,1021,907,1192,1,1,1,bracket,tree,22,
photos,No Photos,colorblind_deuteranomaly,co_present,"[539, 1234]",539,1234,172,1192,907,1324,1,1,1,bracket,tree,23,
photos,Search,colorblind_deuteranomaly,co_present,"[810, 2137]",810,2137,540,2009,1080,2219,1,1,1,bracket,tree,20,
play_store,Sponsored,baseline,co_present,"[145, 1138]",145,1138,63,1119,208,1161,1,1,1,bracket,tree,95,
play_store,Suggested for you,baseline,co_present,"[443, 1141]",443,1141,244,1108,644,1171,1,1,1,bracket,tree,95,
play_store,New and noteworthy,baseline,co_present,"[289, 2001]",289,2001,63,1966,519,2029,1,1,1,bracket,tree,95,
play_store,"Meet a smarter, more natural ChatGPT Voice",baseline,co_present,"[468, 650]",468,650,63,565,1017,733,1,1,1,bracket,tree,94,
play_store,Install,baseline,co_present,"[924, 840]",924,840,873,808,975,861,1,1,1,bracket,tree,91,
play_store,In-app purchases,baseline,co_present,"[924, 889]",924,889,834,871,1014,908,1,1,1,bracket,tree,95,
play_store,Games,baseline,co_present,"[108, 2187]",108,2187,56,2162,160,2204,1,1,1,bracket,tree,93,
play_store,Apps,baseline,co_present,"[324, 2187]",324,2187,286,2162,363,2204,1,1,1,bracket,tree,93,
play_store,Search,baseline,co_present,"[534, 2139]",534,2139,488,2162,593,2204,1,1,1,bracket,tree,90,
play_store,Books,baseline,co_present,"[756, 2185]",756,2185,710,2162,803,2204,1,1,1,bracket,tree,93,
play_store,You,baseline,co_present,"[973, 2142]",973,2142,945,2162,1000,2204,1,1,1,bracket,tree,93,
play_store,Sponsored,elder_text_heavy,co_present,"[164, 1149]",164,1149,63,1119,271,1178,1,1,1,bracket,tree,94,
play_store,Suggested for you,elder_text_heavy,co_present,"[560, 1148]",560,1148,321,1108,824,1188,1,1,1,bracket,tree,94,
play_store,New and noteworthy,elder_text_heavy,off_screen,,,,,,,,,0,,,tree,0,
play_store,"Meet a smarter, more natural ChatGPT Voice",elder_text_heavy,co_present,"[416, 590]",416,590,63,498,1017,690,1,1,1,bracket,tree,93,
play_store,Install,elder_text_heavy,co_present,"[893, 793]",893,793,819,754,967,828,1,1,1,bracket,tree,91,
play_store,In-app purchases,elder_text_heavy,co_present,"[894, 856]",894,856,769,828,1017,880,1,1,1,bracket,tree,94,
play_store,Games,elder_text_heavy,co_present,"[108, 2187]",108,2187,35,2153,181,2212,1,1,1,bracket,tree,92,
play_store,Apps,elder_text_heavy,co_present,"[324, 2188]",324,2188,270,2153,379,2212,1,1,1,bracket,tree,92,
play_store,Search,elder_text_heavy,co_present,"[539, 2141]",539,2141,467,2153,614,2212,1,1,1,bracket,tree,89,
play_store,Books,elder_text_heavy,co_present,"[757, 2179]",757,2179,692,2153,821,2212,1,1,1,bracket,tree,92,
play_store,You,elder_text_heavy,co_present,"[973, 2179]",973,2179,934,2153,1010,2212,1,1,1,bracket,tree,92,
play_store,Sponsored,elder_zoom_heavy,co_present,"[112, 1306]",112,1306,36,1284,207,1332,1,1,1,bracket,tree,94,
play_store,Suggested for you,elder_zoom_heavy,co_present,"[479, 1308]",479,1308,249,1272,708,1344,1,1,1,bracket,tree,94,
play_store,New and noteworthy,elder_zoom_heavy,off_screen,,,,,,,,,0,,,tree,0,
play_store,"Meet a smarter, more natural ChatGPT Voice",elder_zoom_heavy,co_present,"[518, 748]",518,748,36,654,1044,846,1,1,1,bracket,tree,93,
play_store,Install,elder_zoom_heavy,co_present,"[936, 960]",936,960,876,930,996,990,1,1,1,bracket,tree,91,
play_store,In-app purchases,elder_zoom_heavy,co_present,"[920, 1023]",920,1023,834,1002,1039,1044,1,1,1,bracket,tree,94,
play_store,Games,elder_zoom_heavy,co_present,"[108, 2148]",108,2148,48,2130,169,2178,1,1,1,bracket,tree,94,
play_store,Apps,elder_zoom_heavy,co_present,"[324, 2160]",324,2160,280,2130,368,2178,1,1,1,bracket,tree,94,
play_store,Search,elder_zoom_heavy,co_present,"[541, 2080]",541,2080,479,2130,601,2178,0,1,0,bracket,tree,93,
play_store,Books,elder_zoom_heavy,co_present,"[756, 2156]",756,2156,703,2130,810,2178,1,1,1,bracket,tree,94,
play_store,You,elder_zoom_heavy,co_present,"[972, 2151]",972,2151,940,2130,1004,2178,1,1,1,bracket,tree,94,
play_store,Sponsored,elder_combo_max,co_present,"[185, 1484]",185,1484,39,1446,334,1530,1,1,1,bracket,tree,84,
play_store,Suggested for you,elder_combo_max,co_present,"[540, 1486]",540,1486,406,1378,885,1598,1,1,1,bracket,tree,84,
play_store,New and noteworthy,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0,
play_store,"Meet a smarter, more natural ChatGPT Voice",elder_combo_max,co_present,"[540, 708]",540,708,39,580,1041,838,1,1,1,bracket,tree,83,
play_store,Install,elder_combo_max,co_present,"[867, 969]",867,969,763,916,971,1007,1,1,1,bracket,tree,81,
play_store,In-app purchases,elder_combo_max,co_present,"[852, 1043]",852,1043,693,1007,1041,1080,1,1,1,bracket,tree,84,
play_store,Games,elder_combo_max,co_present,"[108, 2128]",108,2128,13,2090,203,2174,1,1,1,bracket,tree,84,
play_store,Apps,elder_combo_max,co_present,"[324, 2140]",324,2140,248,2090,400,2174,1,1,1,bracket,tree,84,
play_store,Search,elder_combo_max,co_present,"[544, 2026]",544,2026,445,2090,635,2174,0,1,0,bracket,tree,83,
play_store,Books,elder_combo_max,co_present,"[756, 2124]",756,2124,665,2090,847,2174,1,1,1,bracket,tree,84,
play_store,You,elder_combo_max,co_present,"[970, 2130]",970,2130,919,2090,1026,2174,1,1,1,bracket,tree,84,
play_store,Sponsored,elder_combo_mid,co_present,"[165, 1368]",165,1368,36,1332,289,1404,1,1,1,bracket,tree,89,
play_store,Suggested for you,elder_combo_mid,co_present,"[555, 1367]",555,1367,351,1272,900,1464,1,1,1,bracket,tree,89,
play_store,New and noteworthy,elder_combo_mid,off_screen,,,,,,,,,0,,,tree,0,
play_store,"Meet a smarter, more natural ChatGPT Voice",elder_combo_mid,co_present,"[490, 668]",490,668,36,558,1044,782,1,1,1,bracket,tree,88,
play_store,Install,elder_combo_mid,co_present,"[892, 903]",892,903,798,854,984,938,1,1,1,bracket,tree,86,
play_store,In-app purchases,elder_combo_mid,co_present,"[866, 970]",866,970,737,938,1044,1001,1,1,1,bracket,tree,89,
play_store,Games,elder_combo_mid,co_present,"[108, 2155]",108,2155,18,2118,198,2190,1,1,1,bracket,tree,89,
play_store,Apps,elder_combo_mid,co_present,"[323, 2158]",323,2158,258,2118,390,2190,1,1,1,bracket,tree,89,
play_store,Search,elder_combo_mid,co_present,"[542, 2055]",542,2055,450,2118,631,2190,0,1,0,bracket,tree,88,
play_store,Books,elder_combo_mid,co_present,"[756, 2160]",756,2160,677,2118,835,2190,1,1,1,bracket,tree,89,
play_store,You,elder_combo_mid,co_present,"[975, 2156]",975,2156,925,2118,1019,2190,1,1,1,bracket,tree,89,
play_store,Sponsored,colorblind_deuteranomaly,co_present,"[148, 1125]",148,1125,63,1105,208,1147,1,1,1,bracket,tree,95,
play_store,Suggested for you,colorblind_deuteranomaly,co_present,"[443, 1125]",443,1125,244,1094,644,1157,1,1,1,bracket,tree,95,
play_store,New and noteworthy,colorblind_deuteranomaly,co_present,"[301, 1982]",301,1982,63,1952,519,2015,1,1,1,bracket,tree,95,
play_store,"Meet a smarter, more natural ChatGPT Voice",colorblind_deuteranomaly,co_present,"[495, 650]",495,650,63,565,1017,733,1,1,1,bracket,tree,94,
play_store,Install,colorblind_deuteranomaly,co_present,"[924, 832]",924,832,873,808,975,861,1,1,1,bracket,tree,91,
play_store,In-app purchases,colorblind_deuteranomaly,co_present,"[925, 889]",925,889,834,871,1014,908,1,1,1,bracket,tree,95,
play_store,Games,colorblind_deuteranomaly,co_present,"[108, 2167]",108,2167,56,2162,160,2204,1,1,1,bracket,tree,93,
play_store,Apps,colorblind_deuteranomaly,co_present,"[324, 2167]",324,2167,286,2162,363,2204,1,1,1,bracket,tree,93,
play_store,Search,colorblind_deuteranomaly,co_present,"[533, 2121]",533,2121,488,2162,593,2204,0,1,0,bracket,tree,90,
play_store,Books,colorblind_deuteranomaly,co_present,"[755, 2167]",755,2167,710,2162,803,2204,1,1,1,bracket,tree,93,
play_store,You,colorblind_deuteranomaly,co_present,"[974, 2169]",974,2169,945,2162,1000,2204,1,1,1,bracket,tree,93,
settings_accessibility,Screen reader,baseline,co_present,"[179, 237]",179,237,63,210,1038,261,1,1,1,bracket,tree,74,
settings_accessibility,TalkBack,baseline,co_present,"[306, 359]",306,359,221,329,391,386,1,1,1,bracket,tree,76,
settings_accessibility,Off / Use a screen reader to hear items spoken aloud,baseline,co_present,"[540, 433]",540,433,221,386,954,480,1,1,1,bracket,tree,72,
settings_accessibility,Display,baseline,co_present,"[124, 618]",124,618,63,590,1038,641,1,1,1,bracket,tree,74,
settings_accessibility,Display size & text,baseline,co_present,"[390, 740]",390,740,221,709,560,766,1,1,1,bracket,tree,73,
settings_accessibility,"Font size, display size, bold text, outline text",baseline,co_present,"[512, 794]",512,794,221,766,933,817,1,1,1,bracket,tree,72,
settings_accessibility,Color & motion,baseline,co_present,"[380, 940]",380,940,221,906,498,963,1,1,1,bracket,tree,76,
settings_accessibility,"Dark theme, color correction, remove animations",baseline,co_present,"[500, 982]",500,982,221,963,954,1057,1,1,1,bracket,tree,72,
settings_accessibility,Magnification,baseline,co_present,"[365, 1177]",365,1177,221,1146,477,1203,1,1,1,bracket,tree,76,
settings_accessibility,Off / Zoom in to make content larger on your screen,baseline,co_present,"[515, 1240]",515,1240,221,1203,954,1297,1,1,1,bracket,tree,66,
settings_accessibility,Select to Speak,baseline,co_present,"[385, 1424]",385,1424,221,1386,510,1443,1,1,1,bracket,tree,73,
settings_accessibility,Off / Hear selected text,baseline,co_present,"[500, 1470]",500,1470,221,1443,604,1494,1,1,1,bracket,tree,72,
settings_accessibility,Interaction controls,baseline,co_present,"[218, 1630]",218,1630,63,1604,1038,1655,1,1,1,bracket,tree,74,
settings_accessibility,Accessibility Menu,baseline,co_present,"[398, 1753]",398,1753,221,1723,571,1780,1,1,1,bracket,tree,74,
settings_accessibility,"Off / Control volume, brightness, and more with a large menu",baseline,co_present,"[553, 1816]",553,1816,221,1780,954,1874,1,1,1,bracket,tree,72,
settings_accessibility,Voice Access,baseline,co_present,"[430, 1999]",430,1999,221,1963,473,2020,1,1,1,bracket,tree,76,
settings_accessibility,Off / Control device with voice commands,baseline,co_present,"[564, 2048]",564,2048,221,2020,908,2071,1,1,1,bracket,tree,72,
settings_accessibility,Vibration & haptics,baseline,co_present,"[413, 2192]",413,2192,221,2160,574,2217,1,1,1,bracket,tree,73,
settings_accessibility,"On / Control vibration levels for calls, notifications, and alarms",baseline,co_present,"[500, 2190]",500,2190,221,2217,954,2219,1,1,1,bracket,tree,75,
settings_accessibility,Screen reader,elder_text_heavy,co_present,"[331, 248]",331,248,63,210,1038,283,1,1,1,bracket,tree,60,
settings_accessibility,TalkBack,elder_text_heavy,co_present,"[337, 391]",337,391,221,351,452,428,1,1,1,bracket,tree,62,
settings_accessibility,Off / Use a screen reader to hear items spoken aloud,elder_text_heavy,co_present,"[540, 497]",540,497,221,428,954,564,1,1,1,bracket,tree,59,
settings_accessibility,Display,elder_text_heavy,co_present,"[150, 709]",150,709,63,674,1038,747,1,1,1,bracket,tree,60,
settings_accessibility,Display size & text,elder_text_heavy,co_present,"[450, 856]",450,856,221,815,679,892,1,1,1,bracket,tree,62,
settings_accessibility,"Font size, display size, bold text, outline text",elder_text_heavy,co_present,"[493, 930]",493,930,221,892,954,1028,1,1,1,bracket,tree,59,
settings_accessibility,Color & motion,elder_text_heavy,co_present,"[522, 1159]",522,1159,221,1117,600,1194,1,1,1,bracket,tree,55,
settings_accessibility,"Dark theme, color correction, remove animations",elder_text_heavy,co_present,"[540, 1223]",540,1223,221,1194,954,1330,1,1,1,bracket,tree,59,
settings_accessibility,Magnification,elder_text_heavy,co_present,"[440, 1462]",440,1462,221,1419,569,1496,1,1,1,bracket,tree,62,
settings_accessibility,Off / Zoom in to make content larger on your screen,elder_text_heavy,co_present,"[584, 1563]",584,1563,221,1496,954,1632,1,1,1,bracket,tree,59,
settings_accessibility,Select to Speak,elder_text_heavy,co_present,"[430, 1765]",430,1765,221,1721,614,1798,1,1,1,bracket,tree,60,
settings_accessibility,Off / Hear selected text,elder_text_heavy,co_present,"[500, 1835]",500,1835,221,1798,781,1871,1,1,1,bracket,tree,59,
settings_accessibility,Interaction controls,elder_text_heavy,co_present,"[280, 2022]",280,2022,63,1981,1038,2054,1,1,1,bracket,tree,60,
settings_accessibility,Accessibility Menu,elder_text_heavy,co_present,"[493, 2180]",493,2180,221,2122,696,2199,1,1,1,bracket,tree,58,
settings_accessibility,"Off / Control volume, brightness, and more with a large menu",elder_text_heavy,co_present,"[500, 2205]",500,2205,221,2199,954,2219,1,1,1,bracket,tree,58,
settings_accessibility,Voice Access,elder_text_heavy,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,Off / Control device with voice commands,elder_text_heavy,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,Vibration & haptics,elder_text_heavy,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,"On / Control vibration levels for calls, notifications, and alarms",elder_text_heavy,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,Screen reader,elder_zoom_heavy,co_present,"[195, 270]",195,270,72,240,1032,297,1,1,1,bracket,tree,60,
settings_accessibility,TalkBack,elder_zoom_heavy,co_present,"[391, 409]",391,409,252,375,447,440,1,1,1,bracket,tree,62,
settings_accessibility,Off / Use a screen reader to hear items spoken aloud,elder_zoom_heavy,co_present,"[500, 495]",500,495,252,440,936,546,1,1,1,bracket,tree,59,
settings_accessibility,Display,elder_zoom_heavy,co_present,"[140, 703]",140,703,72,672,1032,729,1,1,1,bracket,tree,60,
settings_accessibility,Display size & text,elder_zoom_heavy,co_present,"[500, 850]",500,850,252,807,642,872,1,1,1,bracket,tree,59,
settings_accessibility,"Font size, display size, bold text, outline text",elder_zoom_heavy,co_present,"[540, 910]",540,910,252,872,936,978,1,1,1,bracket,tree,59,
settings_accessibility,Color & motion,elder_zoom_heavy,co_present,"[486, 1115]",486,1115,252,1080,570,1145,1,1,1,bracket,tree,59,
settings_accessibility,"Dark theme, color correction, remove animations",elder_zoom_heavy,co_present,"[540, 1188]",540,1188,252,1145,936,1251,1,1,1,bracket,tree,53,
settings_accessibility,Magnification,elder_zoom_heavy,co_present,"[407, 1388]",407,1388,252,1353,546,1418,1,1,1,bracket,tree,60,
settings_accessibility,Off / Zoom in to make content larger on your screen,elder_zoom_heavy,co_present,"[600, 1470]",600,1470,252,1418,936,1524,1,1,1,bracket,tree,59,
settings_accessibility,Select to Speak,elder_zoom_heavy,co_present,"[421, 1661]",421,1661,252,1626,583,1691,1,1,1,bracket,tree,60,
settings_accessibility,Off / Hear selected text,elder_zoom_heavy,co_present,"[482, 1721]",482,1721,252,1691,686,1748,1,1,1,bracket,tree,59,
settings_accessibility,Interaction controls,elder_zoom_heavy,co_present,"[250, 1910]",250,1910,72,1874,1032,1931,1,1,1,bracket,tree,60,
settings_accessibility,Accessibility Menu,elder_zoom_heavy,co_present,"[462, 2047]",462,2047,252,2009,654,2074,1,1,1,bracket,tree,59,
settings_accessibility,"Off / Control volume, brightness, and more with a large menu",elder_zoom_heavy,co_present,"[553, 2120]",553,2120,252,2074,936,2180,1,1,1,bracket,tree,59,
settings_accessibility,Voice Access,elder_zoom_heavy,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,Off / Control device with voice commands,elder_zoom_heavy,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,Vibration & haptics,elder_zoom_heavy,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,"On / Control vibration levels for calls, notifications, and alarms",elder_zoom_heavy,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,Screen reader,elder_combo_max,co_present,"[300, 314]",300,314,78,260,1028,360,1,1,1,bracket,tree,40,
settings_accessibility,TalkBack,elder_combo_max,co_present,"[431, 499]",431,499,273,445,589,550,1,1,1,bracket,tree,42,
settings_accessibility,Off / Use a screen reader to hear items spoken aloud,elder_combo_max,co_present,"[590, 688]",590,688,273,550,924,824,1,1,1,bracket,tree,39,
settings_accessibility,Display,elder_combo_max,co_present,"[170, 1013]",170,1013,78,961,1028,1061,1,1,1,bracket,tree,40,
settings_accessibility,Display size & text,elder_combo_max,co_present,"[540, 1205]",540,1205,273,1146,901,1251,1,1,1,bracket,tree,36,
settings_accessibility,"Font size, display size, bold text, outline text",elder_combo_max,co_present,"[560, 1400]",560,1400,273,1251,924,1525,1,1,1,bracket,tree,39,
settings_accessibility,Color & motion,elder_combo_max,co_present,"[540, 1704]",540,1704,273,1636,788,1741,1,1,1,bracket,tree,42,
settings_accessibility,"Dark theme, color correction, remove animations",elder_combo_max,co_present,"[600, 1880]",600,1880,273,1741,924,2015,1,1,1,bracket,tree,39,
settings_accessibility,Magnification,elder_combo_max,co_present,"[540, 2160]",540,2160,273,2126,747,2177,1,1,1,bracket,tree,39,
settings_accessibility,Off / Zoom in to make content larger on your screen,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,Select to Speak,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,Off / Hear selected text,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,Interaction controls,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,Accessibility Menu,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,"Off / Control volume, brightness, and more with a large menu",elder_combo_max,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,Voice Access,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,Off / Control device with voice commands,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,Vibration & haptics,elder_combo_max,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,"On / Control vibration levels for calls, notifications, and alarms",elder_combo_max,off_screen,,,,,,,,,0,,,tree,0,
settings_accessibility,Screen reader,elder_combo_mid,co_present,"[274, 286]",274,286,72,240,1032,328,1,1,1,bracket,tree,43,
settings_accessibility,TalkBack,elder_combo_mid,co_present,"[391, 454]",391,454,252,406,532,498,1,1,1,bracket,tree,45,
settings_accessibility,Off / Use a screen reader to hear items spoken aloud,elder_combo_mid,co_present,"[540, 620]",540,620,252,498,936,740,1,1,1,bracket,tree,42,
settings_accessibility,Display,elder_combo_mid,co_present,"[169, 912]",169,912,72,866,1032,954,1,1,1,bracket,tree,43,
settings_accessibility,Display size & text,elder_combo_mid,co_present,"[534, 1080]",534,1080,252,1032,811,1124,1,1,1,bracket,tree,44,
settings_accessibility,"Font size, display size, bold text, outline text",elder_combo_mid,co_present,"[545, 1205]",545,1205,252,1124,936,1289,1,1,1,bracket,tree,36,
settings_accessibility,Color & motion,elder_combo_mid,co_present,"[540, 1440]",540,1440,252,1391,709,1483,1,1,1,bracket,tree,45,
